NamaFile,Label
train_0116.jpg,Sejuk
train_0117.jpg,Sejuk
train_0118.jpg,Sejuk
train_0119.jpg,Sejuk
train_0120.jpg,Sejuk
train_0121.jpg,Sejuk
train_0122.jpg,Sejuk
train_0123.jpg,Sejuk
train_0124.jpg,Sejuk
train_0125.jpg,Sejuk
train_0126.jpg,Sejuk
train_0127.jpg,Sejuk
train_0128.jpg,Sejuk
train_0129.jpg,Sejuk
train_0130.jpg,Sejuk
train_0131.jpg,Sejuk
train_0132.jpg,Sejuk
train_0133.jpg,Sedang
train_0134.jpg,Sedang
train_0135.jpg,Sedang
train_0136.jpg,Sedang
train_0137.jpg,Sedang
train_0138.jpg,Sedang
train_0139.jpg,Sedang
train_0140.jpg,Sedang
train_0141.jpg,Sedang
train_0142.jpg,Sedang
train_0143.jpg,Sedang
train_0144.jpg,Sedang
train_0145.jpg,Sedang
train_0146.jpg,Sedang
train_0147.jpg,Sedang
train_0148.jpg,Sedang
train_0149.jpg,Sedang
train_0150.jpg,Sedang
train_0151.jpg,Sedang
train_0152.jpg,Sedang
train_0153.jpg,Sedang
train_0154.jpg,Sedang
train_0155.jpg,Sedang
train_0156.jpg,Sedang
train_0157.jpg,Sedang
train_0158.jpg,Sedang
train_0159.jpg,Sedang
train_0160.jpg,Sedang
train_0161.jpg,Sedang
train_0162.jpg,Sedang
train_0163.jpg,Sedang
train_0164.jpg,Sedang
train_0165.jpg,Sedang
train_0166.jpg,Sedang
train_0167.jpg,Sedang
train_0168.jpg,Sedang
train_0169.jpg,Sedang
train_0170.jpg,Sedang
train_0171.jpg,Sedang
train_0172.jpg,Sedang
train_0173.jpg,Sedang
train_0174.jpg,Dingin
train_0175.jpg,Dingin
train_0176.jpg,Dingin
train_0177.jpg,Dingin
train_0178.jpg,Dingin
train_0179.jpg,Dingin
train_0180.jpg,Dingin
train_0181.jpg,Dingin
train_0182.jpg,Dingin
train_0183.jpg,Dingin
train_0184.jpg,Dingin
train_0185.jpg,Dingin
train_0186.jpg,Dingin
train_0187.jpg,Dingin
train_0188.jpg,Dingin
train_0189.jpg,Dingin
train_0190.jpg,Dingin
train_0191.jpg,Dingin
train_0192.jpg,Dingin
train_0193.jpg,Sejuk
train_0194.jpg,Sejuk
train_0195.jpg,Sejuk
train_0196.jpg,Sejuk
train_0197.jpg,Sejuk
train_0198.jpg,Sejuk
train_0199.jpg,Sejuk
train_0200.jpg,Sejuk
train_0201.jpg,Sejuk
train_0202.jpg,Sejuk
train_0203.jpg,Sejuk
train_0204.jpg,Sejuk
train_0205.jpg,Sedang
train_0206.jpg,Sedang
train_0207.jpg,Sedang
train_0208.jpg,Sedang
train_0209.jpg,Sedang
train_0210.jpg,Sedang
train_0211.jpg,Sedang
train_0212.jpg,Sedang
train_0213.jpg,Sedang
train_0214.jpg,Sedang
train_0215.jpg,Sedang
train_0216.jpg,Sedang
train_0217.jpg,Sedang
train_0218.jpg,Sedang
train_0219.jpg,Sedang
train_0220.jpg,Sedang
train_0221.jpg,Sedang
train_0222.jpg,Sedang
train_0223.jpg,Sedang
train_0224.jpg,Sedang
train_0225.jpg,Sedang
train_0226.jpg,Sedang
train_0227.jpg,Sedang
train_0228.jpg,Sedang
train_0229.jpg,Sedang
train_0230.jpg,Sejuk
train_0231.jpg,Sejuk
train_0232.jpg,Sejuk
train_0233.jpg,Sejuk
train_0234.jpg,Sejuk
train_0235.jpg,Sejuk
train_0236.jpg,Sejuk
train_0237.jpg,Sejuk
train_0238.jpg,Sejuk
train_0239.jpg,Sejuk
train_0240.jpg,Sejuk
train_0241.jpg,Sejuk
train_0242.jpg,Sejuk
train_0243.jpg,Sejuk
train_0244.jpg,Sejuk
train_0245.jpg,Sejuk
train_0246.jpg,Sejuk
train_0247.jpg,Sejuk
train_0248.jpg,Sedang
train_0249.jpg,Sedang
train_0250.jpg,Sedang
train_0251.jpg,Sedang
train_0252.jpg,Sedang
train_0253.jpg,Sedang
train_0254.jpg,Sedang
train_0255.jpg,Sedang
train_0256.jpg,Sedang
train_0257.jpg,Sedang
train_0258.jpg,Dingin
train_0259.jpg,Dingin
train_0260.jpg,Dingin
train_0261.jpg,Dingin
train_0262.jpg,Dingin
train_0263.jpg,Dingin
train_0264.jpg,Dingin
train_0265.jpg,Dingin
train_0266.jpg,Dingin
train_0267.jpg,Dingin
train_0268.jpg,Dingin
train_0269.jpg,Dingin
train_0270.jpg,Dingin
train_0271.jpg,Dingin
train_0272.jpg,Dingin
train_0273.jpg,Dingin
train_0274.jpg,Dingin
train_0275.jpg,Dingin
train_0276.jpg,Dingin
train_0277.jpg,Dingin
train_0278.jpg,Dingin
train_0279.jpg,Dingin
train_0280.jpg,Dingin
train_0281.jpg,Dingin
train_0282.jpg,Dingin
train_0283.jpg,Dingin
train_0284.jpg,Dingin
train_0285.jpg,Dingin
train_0286.jpg,Dingin
train_0287.jpg,Dingin
train_0288.jpg,Dingin
train_0289.jpg,Dingin
train_0290.jpg,Dingin
train_0291.jpg,Dingin
train_0292.jpg,Dingin
train_0293.jpg,Dingin
train_0294.jpg,Dingin
train_0295.jpg,Dingin
train_0296.jpg,Dingin
train_0297.jpg,Dingin
train_0298.jpg,Dingin
train_0299.jpg,Dingin
train_0300.jpg,Dingin
train_0301.jpg,Dingin
train_0302.jpg,Dingin
train_0303.jpg,Dingin
train_0304.jpg,Dingin
train_0305.jpg,Dingin
train_0306.jpg,Dingin
train_0307.jpg,Dingin
train_0308.jpg,Dingin
train_0309.jpg,Dingin
train_0310.jpg,Dingin
train_0311.jpg,Dingin
train_0312.jpg,Dingin
train_0313.jpg,Dingin
train_0314.jpg,Dingin
train_0315.jpg,Dingin
train_0316.jpg,Dingin
train_0317.jpg,Dingin
train_0318.jpg,Dingin
train_0319.jpg,Dingin
train_0320.jpg,Dingin
train_0321.jpg,Dingin
train_0322.jpg,Dingin
train_0323.jpg,Dingin
train_0324.jpg,Dingin
train_0325.jpg,Dingin
train_0326.jpg,Dingin
train_0327.jpg,Dingin
train_0328.jpg,Dingin
train_0329.jpg,Dingin
train_0330.jpg,Dingin
train_0331.jpg,Dingin
train_0332.jpg,Dingin
train_0333.jpg,Dingin
train_0334.jpg,Dingin
train_0335.jpg,Dingin
train_0336.jpg,Dingin
train_0337.jpg,Dingin
train_0338.jpg,Dingin
train_0339.jpg,Dingin
train_0340.jpg,Dingin
train_0341.jpg,Dingin
train_0342.jpg,Dingin
train_0343.jpg,Dingin
train_0344.jpg,Dingin
train_0345.jpg,Dingin
train_0346.jpg,Dingin
train_0347.jpg,Dingin
train_0348.jpg,Dingin
train_0349.jpg,Dingin
train_0350.jpg,Dingin
train_0351.jpg,Dingin
train_0352.jpg,Dingin
train_0353.jpg,Dingin
train_0354.jpg,Dingin
train_0355.jpg,Dingin
train_0356.jpg,Dingin
train_0357.jpg,Dingin
train_0358.jpg,Dingin
train_0359.jpg,Dingin
train_0360.jpg,Dingin
train_0361.jpg,Dingin
train_0362.jpg,Dingin
train_0363.jpg,Dingin
train_0364.jpg,Dingin
train_0365.jpg,Dingin
train_0366.jpg,Dingin
train_0367.jpg,Dingin
train_0368.jpg,Dingin
train_0369.jpg,Dingin
train_0370.jpg,Dingin
train_0371.jpg,Dingin
train_0372.jpg,Dingin
train_0373.jpg,Dingin
train_0374.jpg,Dingin
train_0375.jpg,Dingin
train_0376.jpg,Dingin
train_0377.jpg,Dingin
train_0378.jpg,Dingin
train_0379.jpg,Dingin
train_0380.jpg,Dingin
train_0381.jpg,Dingin
train_0382.jpg,Dingin
train_0383.jpg,Dingin
train_0384.jpg,Dingin
train_0385.jpg,Dingin
train_0386.jpg,Dingin
train_0387.jpg,Dingin
train_0388.jpg,Dingin
train_0389.jpg,Dingin
train_0390.jpg,Dingin
train_0391.jpg,Dingin
train_0392.jpg,Dingin
train_0393.jpg,Dingin
train_0394.jpg,Dingin
train_0395.jpg,Dingin
train_0396.jpg,Dingin
train_0397.jpg,Dingin
train_0398.jpg,Dingin
train_0399.jpg,Dingin
train_0400.jpg,Dingin
train_0401.jpg,Dingin
train_0402.jpg,Dingin
train_0403.jpg,Dingin
train_0404.jpg,Dingin
train_0405.jpg,Sedang
train_0406.jpg,Sedang
train_0407.jpg,Sedang
train_0408.jpg,Sedang
train_0409.jpg,Sedang
train_0410.jpg,Sedang
train_0411.jpg,Sedang
train_0412.jpg,Sedang
train_0413.jpg,Sedang
train_0414.jpg,Sedang
train_0415.jpg,Sedang
train_0416.jpg,Sedang
train_0417.jpg,Sedang
train_0418.jpg,Sedang
train_0419.jpg,Sedang
train_0420.jpg,Sedang
train_0421.jpg,Sedang
train_0422.jpg,Sedang
train_0423.jpg,Sejuk
train_0424.jpg,Sejuk
train_0425.jpg,Sejuk
train_0426.jpg,Sejuk
train_0427.jpg,Sejuk
train_0428.jpg,Sejuk
train_0429.jpg,Sejuk
train_0430.jpg,Sejuk
train_0431.jpg,Sejuk
train_0432.jpg,Sejuk
train_0433.jpg,Sejuk
train_0434.jpg,Sejuk
train_0435.jpg,Sejuk
train_0436.jpg,Sejuk
train_0437.jpg,Sejuk
train_0438.jpg,Sejuk
train_0439.jpg,Sejuk
train_0440.jpg,Sejuk
train_0441.jpg,Sejuk
train_0442.jpg,Sejuk
train_0443.jpg,Sejuk
train_0444.jpg,Sejuk
train_0445.jpg,Sejuk
train_0446.jpg,Sejuk
train_0447.jpg,Sejuk
train_0448.jpg,Sejuk
train_0449.jpg,Sejuk
train_0450.jpg,Sejuk
train_0451.jpg,Sejuk
train_0452.jpg,Sejuk
train_0453.jpg,Sejuk
train_0454.jpg,Sejuk
train_0455.jpg,Sejuk
train_0456.jpg,Sejuk
train_0457.jpg,Sejuk
train_0458.jpg,Sejuk
train_0459.jpg,Sejuk
train_0460.jpg,Sejuk
train_0461.jpg,Sejuk
train_0462.jpg,Sejuk
train_0463.jpg,Sejuk
train_0464.jpg,Sejuk
train_0465.jpg,Dingin
train_0466.jpg,Dingin
train_0467.jpg,Dingin
train_0468.jpg,Dingin
train_0469.jpg,Dingin
train_0470.jpg,Dingin
train_0471.jpg,Dingin
train_0472.jpg,Dingin
train_0473.jpg,Dingin
train_0474.jpg,Dingin
train_0475.jpg,Dingin
train_0476.jpg,Dingin
train_0477.jpg,Dingin
train_0478.jpg,Dingin
train_0479.jpg,Dingin
train_0480.jpg,Dingin
train_0481.jpg,Dingin
train_0482.jpg,Dingin
train_0483.jpg,Dingin
train_0484.jpg,Dingin
train_0485.jpg,Dingin
train_0486.jpg,Dingin
train_0487.jpg,Dingin
train_0488.jpg,Dingin
train_0489.jpg,Dingin
train_0490.jpg,Dingin
train_0491.jpg,Dingin
train_0492.jpg,Dingin
train_0493.jpg,Dingin
train_0494.jpg,Dingin
train_0495.jpg,Dingin
train_0496.jpg,Dingin
train_0497.jpg,Dingin
train_0498.jpg,Dingin
train_0499.jpg,Dingin
train_0500.jpg,Dingin
train_0501.jpg,Dingin
train_0502.jpg,Dingin
train_0503.jpg,Dingin
train_0504.jpg,Dingin
train_0505.jpg,Dingin
train_0506.jpg,Dingin
train_0507.jpg,Dingin
train_0508.jpg,Dingin
train_0509.jpg,Dingin
train_0510.jpg,Dingin
train_0511.jpg,Dingin
train_0512.jpg,Dingin
train_0513.jpg,Dingin
train_0514.jpg,Dingin
train_0515.jpg,Dingin
train_0516.jpg,Dingin
train_0517.jpg,Dingin
train_0518.jpg,Dingin
train_0519.jpg,Dingin
train_0520.jpg,Dingin
train_0521.jpg,Dingin
train_0522.jpg,Dingin
train_0523.jpg,Dingin
train_0524.jpg,Dingin
train_0525.jpg,Dingin
train_0526.jpg,Dingin
train_0527.jpg,Dingin
train_0528.jpg,Dingin
train_0529.jpg,Dingin
train_0530.jpg,Dingin
train_0531.jpg,Dingin
train_0532.jpg,Dingin
train_0533.jpg,Dingin
train_0534.jpg,Dingin
train_0535.jpg,Dingin
train_0536.jpg,Dingin
train_0537.jpg,Dingin
train_0538.jpg,Dingin
train_0539.jpg,Dingin
train_0540.jpg,Dingin
train_0541.jpg,Dingin
train_0542.jpg,Dingin
train_0543.jpg,Dingin
train_0544.jpg,Dingin
train_0545.jpg,Dingin
train_0546.jpg,Dingin
train_0547.jpg,Dingin
train_0548.jpg,Dingin
train_0549.jpg,Dingin
train_0550.jpg,Dingin
train_0551.jpg,Dingin
train_0552.jpg,Dingin
train_0553.jpg,Dingin
train_0554.jpg,Dingin
train_0555.jpg,Dingin
train_0556.jpg,Dingin
train_0557.jpg,Dingin
train_0558.jpg,Dingin
train_0559.jpg,Dingin
train_0560.jpg,Dingin
train_0561.jpg,Dingin
train_0562.jpg,Dingin
train_0563.jpg,Dingin
train_0564.jpg,Dingin
train_0565.jpg,Dingin
train_0566.jpg,Dingin
train_0567.jpg,Dingin
train_0568.jpg,Dingin
train_0569.jpg,Dingin
train_0570.jpg,Dingin
train_0571.jpg,Dingin
train_0572.jpg,Dingin
train_0573.jpg,Dingin
train_0574.jpg,Dingin
train_0575.jpg,Dingin
train_0576.jpg,Dingin
train_0577.jpg,Dingin
train_0578.jpg,Dingin
train_0579.jpg,Dingin
train_0580.jpg,Dingin
train_0581.jpg,Dingin
train_0582.jpg,Dingin
train_0583.jpg,Dingin
train_0584.jpg,Dingin
train_0585.jpg,Dingin
train_0586.jpg,Dingin
train_0587.jpg,Dingin
train_0588.jpg,Dingin
train_0589.jpg,Dingin
train_0590.jpg,Dingin
train_0591.jpg,Dingin
train_0592.jpg,Dingin
train_0593.jpg,Dingin
train_0594.jpg,Dingin
train_0595.jpg,Dingin
train_0596.jpg,Dingin
train_0597.jpg,Dingin
train_0598.jpg,Dingin
train_0599.jpg,Dingin
train_0600.jpg,Sedang
train_0601.jpg,Sedang
train_0602.jpg,Sedang
train_0603.jpg,Sedang
train_0604.jpg,Sedang
train_0605.jpg,Sedang
train_0606.jpg,Sedang
train_0607.jpg,Sedang
train_0608.jpg,Sedang
train_0609.jpg,Sedang
train_0610.jpg,Sedang
train_0611.jpg,Sedang
train_0612.jpg,Sedang
train_0613.jpg,Sedang
train_0614.jpg,Sedang
train_0615.jpg,Sedang
train_0616.jpg,Sedang
train_0617.jpg,Sedang
train_0618.jpg,Sedang
train_0619.jpg,Sedang
train_0620.jpg,Sedang
train_0621.jpg,Sedang
train_0622.jpg,Sedang
train_0623.jpg,Sedang
train_0624.jpg,Sedang
train_0625.jpg,Sedang
train_0626.jpg,Sedang
train_0627.jpg,Sedang
train_0628.jpg,Sedang
train_0629.jpg,Sedang
train_0630.jpg,Sedang
train_0631.jpg,Sedang
train_0632.jpg,Sedang
train_0633.jpg,Sedang
train_0634.jpg,Sedang
train_0635.jpg,Sedang
train_0636.jpg,Sedang
train_0637.jpg,Sedang
train_0638.jpg,Sedang
train_0639.jpg,Sedang
train_0640.jpg,Sedang
train_0641.jpg,Sedang
train_0642.jpg,Sedang
train_0643.jpg,Sedang
train_0644.jpg,Sedang
train_0645.jpg,Sedang
train_0646.jpg,Sedang
train_0647.jpg,Sedang
train_0648.jpg,Sedang
train_0649.jpg,Sedang
train_0650.jpg,Sedang
train_0651.jpg,Sedang
train_0652.jpg,Sedang
train_0653.jpg,Sedang
train_0654.jpg,Sedang
train_0655.jpg,Sedang
train_0656.jpg,Sedang
train_0657.jpg,Sedang
train_0658.jpg,Sedang
train_0659.jpg,Sedang
train_0660.jpg,Sedang
train_0661.jpg,Sedang
train_0662.jpg,Sedang
train_0663.jpg,Sedang
train_0664.jpg,Sedang
train_0665.jpg,Sedang
train_0666.jpg,Sedang
train_0667.jpg,Sedang
train_0668.jpg,Sedang
train_0669.jpg,Sedang
train_0670.jpg,Sedang
train_0671.jpg,Sedang
train_0672.jpg,Sedang
train_0673.jpg,Sedang
train_0674.jpg,Sedang
train_0675.jpg,Sedang
train_0676.jpg,Sedang
train_0677.jpg,Sedang
train_0678.jpg,Dingin
train_0679.jpg,Dingin
train_0680.jpg,Dingin
train_0681.jpg,Dingin
train_0682.jpg,Dingin
train_0683.jpg,Dingin
train_0684.jpg,Dingin
train_0685.jpg,Dingin
train_0686.jpg,Dingin
train_0687.jpg,Dingin
train_0688.jpg,Dingin
train_0689.jpg,Dingin
train_0690.jpg,Dingin
train_0691.jpg,Dingin
train_0692.jpg,Dingin
train_0693.jpg,Dingin
train_0694.jpg,Dingin
train_0695.jpg,Dingin
train_0696.jpg,Dingin
train_0697.jpg,Dingin
train_0698.jpg,Dingin
train_0699.jpg,Dingin
train_0700.jpg,Dingin
train_0701.jpg,Sedang
train_0702.jpg,Sedang
train_0703.jpg,Sedang
train_0704.jpg,Sedang
train_0705.jpg,Sedang
train_0706.jpg,Sedang
train_0707.jpg,Sedang
train_0708.jpg,Sedang
train_0709.jpg,Sedang
train_0710.jpg,Sedang
train_0711.jpg,Dingin
train_0712.jpg,Dingin
train_0713.jpg,Dingin
train_0714.jpg,Dingin
train_0715.jpg,Dingin
train_0716.jpg,Dingin
train_0717.jpg,Dingin
train_0718.jpg,Dingin
train_0719.jpg,Dingin
train_0720.jpg,Dingin
train_0721.jpg,Dingin
train_0722.jpg,Dingin
train_0723.jpg,Dingin
train_0724.jpg,Dingin
train_0725.jpg,Dingin
train_0726.jpg,Dingin
train_0727.jpg,Dingin
train_0728.jpg,Dingin
train_0729.jpg,Dingin
train_0730.jpg,Dingin
train_0731.jpg,Dingin
train_0732.jpg,Dingin
train_0733.jpg,Dingin
train_0734.jpg,Dingin
train_0735.jpg,Dingin
train_0736.jpg,Dingin
train_0737.jpg,Dingin
train_0738.jpg,Sedang
train_0739.jpg,Sedang
train_0740.jpg,Sedang
train_0741.jpg,Sedang
train_0742.jpg,Sedang
train_0743.jpg,Sedang
train_0744.jpg,Sedang
train_0745.jpg,Sedang
train_0746.jpg,Sedang
train_0747.jpg,Sedang
train_0748.jpg,Sedang
train_0749.jpg,Sedang
train_0750.jpg,Sedang
train_0751.jpg,Sedang
train_0752.jpg,Sedang
train_0753.jpg,Sedang
train_0754.jpg,Sedang
train_0755.jpg,Sedang
train_0756.jpg,Sedang
train_0757.jpg,Sedang
train_0758.jpg,Sedang
train_0759.jpg,Sedang
train_0760.jpg,Sedang
train_0761.jpg,Sedang
train_0762.jpg,Sedang
train_0763.jpg,Sedang
train_0764.jpg,Sedang
train_0765.jpg,Sedang
train_0766.jpg,Sedang
train_0767.jpg,Sedang
train_0768.jpg,Sedang
train_0769.jpg,Sedang
train_0770.jpg,Sedang
train_0771.jpg,Sedang
train_0772.jpg,Sedang
train_0773.jpg,Sedang
train_0774.jpg,Sedang
train_0775.jpg,Sedang
train_0776.jpg,Sedang
train_0777.jpg,Sedang
train_0778.jpg,Sedang
train_0779.jpg,Sedang
train_0780.jpg,Sedang
train_0781.jpg,Sedang
train_0782.jpg,Sedang
train_0783.jpg,Sedang
train_0784.jpg,Sedang
train_0785.jpg,Sedang
train_0786.jpg,Sedang
train_0787.jpg,Sedang
train_0788.jpg,Sedang
train_0789.jpg,Sedang
train_0790.jpg,Sedang
train_0791.jpg,Sedang
train_0792.jpg,Sedang
train_0793.jpg,Sedang
train_0794.jpg,Sedang
train_0795.jpg,Sedang
train_0796.jpg,Sedang
train_0797.jpg,Sedang
train_0798.jpg,Sedang
train_0799.jpg,Sedang
train_0800.jpg,Sedang
train_0801.jpg,Sedang
train_0802.jpg,Sedang
train_0803.jpg,Sedang
train_0804.jpg,Sedang
train_0805.jpg,Sedang
train_0806.jpg,Sedang
train_0807.jpg,Sedang
train_0808.jpg,Sedang
train_0809.jpg,Sedang
train_0810.jpg,Sedang
train_0811.jpg,Sedang
train_0812.jpg,Sedang
train_0813.jpg,Sedang
train_0814.jpg,Sedang
train_0815.jpg,Sedang
train_0816.jpg,Sedang
train_0817.jpg,Sedang
train_0818.jpg,Sedang
train_0819.jpg,Sedang
train_0820.jpg,Sedang
train_0821.jpg,Sedang
train_0822.jpg,Sedang
train_0823.jpg,Sedang
train_0824.jpg,Sedang
train_0825.jpg,Sedang
train_0826.jpg,Sedang
train_0827.jpg,Sedang
train_0828.jpg,Sedang
train_0829.jpg,Sedang
train_0830.jpg,Sedang
train_0831.jpg,Sedang
train_0832.jpg,Sedang
train_0833.jpg,Sedang
train_0834.jpg,Sedang
train_0835.jpg,Sedang
train_0836.jpg,Sedang
train_0837.jpg,Sedang
train_0838.jpg,Sedang
train_0839.jpg,Sedang
train_0840.jpg,Sedang
train_0841.jpg,Sedang
train_0842.jpg,Sedang
train_0843.jpg,Sedang
train_0844.jpg,Sedang
train_0845.jpg,Sedang
train_0846.jpg,Sedang
train_0847.jpg,Sedang
train_0848.jpg,Sedang
train_0849.jpg,Sedang
train_0850.jpg,Sedang
train_0851.jpg,Sedang
train_0852.jpg,Sedang
train_0853.jpg,Sedang
train_0854.jpg,Sedang
train_0855.jpg,Sedang
train_0856.jpg,Sedang
train_0857.jpg,Sedang
train_0858.jpg,Sedang
train_0859.jpg,Sedang
train_0860.jpg,Sedang
train_0861.jpg,Sedang
train_0862.jpg,Sedang
train_0863.jpg,Sedang
train_0864.jpg,Sedang
train_0865.jpg,Sedang
train_0866.jpg,Sedang
train_0867.jpg,Sedang
train_0868.jpg,Sedang
train_0869.jpg,Sedang
train_0870.jpg,Sedang
train_0871.jpg,Sedang
train_0872.jpg,Sedang
train_0873.jpg,Sedang
train_0874.jpg,Sedang
train_0875.jpg,Sedang
train_0876.jpg,Sedang
train_0877.jpg,Sedang
train_0878.jpg,Sedang
train_0879.jpg,Sedang
train_0880.jpg,Sedang
train_0881.jpg,Sedang
train_0882.jpg,Sedang
train_0883.jpg,Sedang
train_0884.jpg,Sedang
train_0885.jpg,Sedang
train_0886.jpg,Sedang
train_0887.jpg,Sedang
train_0888.jpg,Sedang
train_0889.jpg,Sedang
train_0890.jpg,Sedang
train_0891.jpg,Sedang
train_0892.jpg,Sedang
train_0893.jpg,Sedang
train_0894.jpg,Sedang
train_0895.jpg,Dingin
train_0896.jpg,Dingin
train_0897.jpg,Dingin
train_0898.jpg,Dingin
train_0899.jpg,Dingin
train_0900.jpg,Dingin
train_0901.jpg,Dingin
train_0902.jpg,Dingin
train_0903.jpg,Dingin
train_0904.jpg,Dingin
train_0905.jpg,Dingin
train_0906.jpg,Dingin
train_0907.jpg,Dingin
train_0908.jpg,Dingin
train_0909.jpg,Dingin
train_0910.jpg,Dingin
train_0911.jpg,Dingin
train_0912.jpg,Dingin
train_0913.jpg,Dingin
train_0914.jpg,Dingin
train_0915.jpg,Dingin
train_0916.jpg,Dingin
train_0917.jpg,Dingin
train_0918.jpg,Sedang
train_0919.jpg,Sedang
train_0920.jpg,Sedang
train_0921.jpg,Sedang
train_0922.jpg,Sedang
train_0923.jpg,Sedang
train_0924.jpg,Sedang
train_0925.jpg,Sedang
train_0926.jpg,Sedang
train_0927.jpg,Sedang
train_0928.jpg,Sedang
train_0929.jpg,Sedang
train_0930.jpg,Sedang
train_0931.jpg,Sedang
train_0932.jpg,Sedang
train_0933.jpg,Sedang
train_0934.jpg,Sedang
train_0935.jpg,Sedang
train_0936.jpg,Sedang
train_0937.jpg,Sedang
train_0938.jpg,Sedang
train_0939.jpg,Sedang
train_0940.jpg,Sedang
train_0941.jpg,Sedang
train_0942.jpg,Sedang
train_0943.jpg,Sedang
train_0944.jpg,Sedang
train_0945.jpg,Sedang
train_0946.jpg,Sedang
train_0947.jpg,Sedang
train_0948.jpg,Sedang
train_0949.jpg,Sedang
train_0950.jpg,Sedang
train_0951.jpg,Sedang
train_0952.jpg,Sedang
train_0953.jpg,Sedang
train_0954.jpg,Sedang
train_0955.jpg,Sedang
train_0956.jpg,Sedang
train_0957.jpg,Sedang
train_0958.jpg,Sedang
train_0959.jpg,Sedang
train_0960.jpg,Sedang
train_0961.jpg,Sedang
train_0962.jpg,Sedang
train_0963.jpg,Sedang
train_0964.jpg,Sedang
train_0965.jpg,Sedang
train_0966.jpg,Sedang
train_0967.jpg,Sedang
train_0968.jpg,Sedang
train_0969.jpg,Sedang
train_0970.jpg,Sedang
train_0971.jpg,Sedang
train_0972.jpg,Sedang
train_0973.jpg,Sedang
train_0974.jpg,Sedang
train_0975.jpg,Sedang
train_0976.jpg,Sedang
train_0977.jpg,Sedang
train_0978.jpg,Sedang
train_0979.jpg,Sedang
train_0980.jpg,Sedang
train_0981.jpg,Sedang
train_0982.jpg,Sedang
train_0983.jpg,Sedang
train_0984.jpg,Sedang
train_0985.jpg,Sedang
train_0986.jpg,Sedang
train_0987.jpg,Sedang
train_0988.jpg,Sedang
